Hour,Edge,flowrate
402.0,11,-6.34125398669513e-05
402.0,12,-0.0003371071534457693
402.0,13,-0.0008133217540512784
402.0,14,0.012758955883488445
402.0,15,0.011088056016751642
402.0,16,0.006484940699216984
402.0,17,0.0022424354995653757
402.0,18,0.0014212939195629123
402.0,19,0.0005148323571860702
402.0,20,-0.0004391444186989847
402.0,21,-0.0013137496030854734
402.0,22,0.002821007380851176
402.0,23,0.0023977743274330265
402.0,24,0.0017871131990135189
402.0,25,0.0012267669190298622
402.0,26,0.0002996097976063443
402.0,27,-0.00042021658305082073
402.0,28,0.0030838858384033357
402.0,29,0.0023822997438550596
402.0,30,0.0010540250085369065
402.0,31,0.000135403189515861
402.0,32,-7.511797568464075e-05
402.0,33,-4.208141380853257e-05
402.0,34,-0.0005002432817458982
402.0,35,-0.0008647655913110143
402.0,36,-6.297451449920995e-07
402.0,37,4.916375677540303e-05
402.0,38,7.006450623453987e-05
402.0,39,-4.5844613457099474e-05
402.0,40,-2.2277406127533364e-05
402.0,41,0.0005224921177117258
402.0,42,2.7886023991689837e-05
402.0,43,0.00023031186780746548
402.0,44,0.0003059555127174731
402.0,45,-0.00048071031180595705
402.0,46,2.8625395874289202e-05
402.0,47,-0.0002680130724711352
402.0,48,-0.0006022598990208125
402.0,49,-1.1500016969374753e-05
402.0,50,-3.664200064548437e-05
402.0,51,-0.0003191483058038557
402.0,52,-1.1369724604826528e-05
402.0,53,-0.0006554152528130906
402.0,54,0.0012911498665224453
402.0,55,0.00032349572464542925
402.0,56,-0.00011194088043295715
402.0,57,-0.0002779007116090473
402.0,58,0.014308136119118632
403.0,1,0.0005921525056866164
403.0,2,1.73622212615318e-05
403.0,3,1.772281808251894e-05
403.0,4,6.3446024666975745e-06
403.0,5,0.00020002302884747174
403.0,6,-1.3408138802613313e-05
403.0,7,-4.405132679279482e-05
403.0,8,-1.5291638191642602e-05
403.0,9,-3.173171949669273e-05
403.0,10,2.968991582000154e-05
403.0,11,-7.096859232333327e-05
403.0,12,-0.00037727592713599194
403.0,13,-0.0009102349875712442
403.0,14,0.01427927918220829
403.0,15,0.012409279342992569
403.0,16,0.00725766901603749
403.0,17,0.0025096381470088836
403.0,18,0.0015906515265243675
403.0,19,0.0005761784265992554
403.0,20,-0.0004914717082040079
403.0,21,-0.0014702925357551401
403.0,22,0.0031571511242373205
403.0,23,0.002683486746271537
403.0,24,0.0020000608597244324
403.0,25,0.0013729452320534066
403.0,26,0.00033531052434879714
403.0,27,-0.00047028845132207414
403.0,28,0.0034513535283486616
403.0,29,0.002666168302951807
403.0,30,0.0011796198011320143
403.0,31,0.00015153746644082196
403.0,32,-8.406883251724432e-05
403.0,33,-4.709573314948526e-05
403.0,34,-0.0005598509784518628
403.0,35,-0.0009678088031689476
403.0,36,-7.047460873857494e-07
403.0,37,5.502199237615492e-05
403.0,38,7.841321330080845e-05
403.0,39,-5.1307334677311115e-05
403.0,40,-2.4931938124494028e-05
403.0,41,0.0005847508774567092
403.0,42,3.1208842198541595e-05
403.0,43,0.00025775524515776044
403.0,44,0.00034241236776034155
403.0,45,-0.0005379904561909455
403.0,46,3.203632268856922e-05
403.0,47,-0.000299948807745023
403.0,48,-0.0006740235963923095
403.0,49,-1.2870330612778862e-05
403.0,50,-4.1008158598141765e-05
403.0,51,-0.0003571771574603692
403.0,52,-1.2724511197204075e-05
403.0,53,-0.0007335127799723897
403.0,54,0.001444999838975876
403.0,55,0.00036204261436326304
403.0,56,-0.00012527945216007238
403.0,57,-0.000311014615870806
403.0,58,0.016013055564484038
404.0,1,0.0006095687492636243
404.0,2,1.787287211295333e-05
404.0,3,1.8244076853699284e-05
404.0,4,6.531202314947362e-06
404.0,5,0.00020590605674367657
404.0,6,-1.3802498529674972e-05
404.0,7,-4.5346954289490896e-05
404.0,8,-1.574139424364234e-05
404.0,9,-3.2665004762541035e-05
404.0,10,3.0563154258230333e-05
404.0,11,-7.305589958657843e-05
404.0,12,-0.00038837227341144474
404.0,13,-0.0009370065989787048
404.0,14,0.014699257994139282
404.0,15,0.012774258162556873
404.0,16,0.00747112987711785
404.0,17,0.0025834510330358103
404.0,18,0.001637435395860063
404.0,19,0.0005931248546533584
404.0,20,-0.0005059267605758923
404.0,21,-0.0015135364398708182
404.0,22,0.0032500085119302954
404.0,23,0.0027624128288420524
404.0,24,0.0020588861803754683
404.0,25,0.001413325981585444
404.0,26,0.0003451726036123138
404.0,27,-0.0004841204590734487
404.0,28,0.003552863940081582
404.0,29,0.0027445850321357354
404.0,30,0.0012143144951554047
404.0,31,0.0001559944489982692
404.0,32,-8.654144489832258e-05
404.0,33,-4.848090426444436e-05
404.0,34,-0.0005763171931107194
404.0,35,-0.0009962737789358945
404.0,36,-7.254644799648275e-07
404.0,37,5.6640289537921694e-05
404.0,38,8.071948598906573e-05
404.0,39,-5.2816373685801856e-05
404.0,40,-2.5665234297146977e-05
404.0,41,0.0006019494298424093
404.0,42,3.212674776409578e-05
404.0,43,0.0002653362886976343
404.0,44,0.00035248332221797795
404.0,45,-0.0005538137004490679
404.0,46,3.297856766691701e-05
404.0,47,-0.0003087708340910298
404.0,48,-0.0006938478222107096
404.0,49,-1.3248870299091527e-05
404.0,50,-4.2214279565338265e-05
404.0,51,-0.00036768236506956457
404.0,52,-1.3098761638266377e-05
404.0,53,-0.0007550866824730259
404.0,54,0.001487499831335525
404.0,55,0.0003726909264387744
404.0,56,-0.00012896414046701144
404.0,57,-0.0003201621032216238
404.0,58,0.01648402778695885
405.0,1,0.0005813544346545811
405.0,2,1.7045617727766695e-05
405.0,3,1.7399637643119482e-05
405.0,4,6.228910547544202e-06
405.0,5,0.000196375551546688
405.0,6,-1.3163635777692199e-05
405.0,7,-4.3248037745355496e-05
405.0,8,-1.5012789443708002e-05
405.0,9,-3.115308263056154e-05
405.0,10,2.9148508000476343e-05
405.0,11,-6.967446181085182e-05
405.0,12,-0.00037039619243539303
405.0,13,-0.000893636588485858
405.0,14,0.01401889231883772
405.0,15,0.01218299247489567
405.0,16,0.007125323282184132
405.0,17,0.0024638741576707072
405.0,18,0.0015616455275381475
405.0,19,0.0005656716412138022
405.0,20,-0.00048250957573804274
405.0,21,-0.0014434813152164085
405.0,22,0.003099579543871196
405.0,23,0.0026345525750815853
405.0,24,0.001963589160923374
405.0,25,0.0013479091673595548
405.0,26,0.000329196035216275
405.0,27,-0.0004617126065042373
405.0,28,0.0033884170731041906
405.0,29,0.0026175499308889135
405.0,30,0.0011581090908244455
405.0,31,0.00014877413725140437
405.0,32,-8.253581284023214e-05
405.0,33,-4.623692706360918e-05
405.0,34,-0.0005496419253837311
405.0,35,-0.0009501605182171634
405.0,36,-6.919006634907468e-07
405.0,37,5.401864814293949e-05
405.0,38,7.698332423778807e-05
405.0,39,-5.037173049150894e-05
405.0,40,-2.4477294505844604e-05
405.0,41,0.0005740877749714052
405.0,42,3.063974074452049e-05
405.0,43,0.0002530549981780088
405.0,44,0.00033616837600192407
405.0,45,-0.0005281800447412374
405.0,46,3.1452130802411074e-05
405.0,47,-0.00029447915141609147
405.0,48,-0.000661732576390064
405.0,49,-1.2635636008456262e-05
405.0,50,-4.026036359556477e-05
405.0,51,-0.00035066392873635976
405.0,52,-1.2492475923989785e-05
405.0,53,-0.0007201369604159289
405.0,54,0.0014186498437065698
405.0,55,0.00035544066087618987
405.0,56,-0.00012299494540659372
405.0,57,-0.00030534317371036106
405.0,58,0.015721052786549252
406.0,1,0.0003131442780413536
406.0,2,9.181592339464136e-06
406.0,3,9.37225207674445e-06
406.0,4,3.355267763557702e-06
406.0,5,0.00010577691996018182
406.0,6,-7.0904982469502235e-06
406.0,7,-2.3295374495167824e-05
406.0,8,-8.086547909113183e-06
406.0,9,-1.6780489031688305e-05
406.0,10,1.570064076288824e-05
406.0,11,-3.7529926371496466e-05
406.0,12,-0.00019951245599801728
406.0,13,-0.00048135376787925076
406.0,14,0.007551218625464052
406.0,15,0.006562318666411529
406.0,16,0.0038380260279471273
406.0,17,0.0013271557122950597
406.0,18,0.0008411739405173542
406.0,19,0.0003046966523139566
406.0,20,-0.0002599017709942233
406.0,21,-0.0007775251968642114
406.0,22,0.0016695757747765023
406.0,23,0.001419090904967204
406.0,24,0.0010576792239088803
406.0,25,0.0007260456307698551
406.0,26,0.00017732001876131823
406.0,27,-0.0002486996824990991
406.0,28,0.001825156744014711
406.0,29,0.0014099323135184716
406.0,30,0.0006238107978139685
406.0,31,8.013660439772732e-05
406.0,32,-4.4457581885077094e-05
406.0,33,-2.4905293982352357e-05
406.0,34,-0.0002960622275199224
406.0,35,-0.0005117999005917444
406.0,36,-3.728294886493222e-07
406.0,37,2.9096874591243805e-05
406.0,38,4.1466726270212094e-05
406.0,39,-2.7132529553243433e-05
406.0,40,-1.318453669523767e-05
406.0,41,0.00030923006584945964
406.0,42,1.6503993728721886e-05
406.0,43,0.00013630693345961027
406.0,44,0.00018107567941486578
406.0,45,-0.000284502079426516
406.0,46,1.694155829690574e-05
406.0,47,-0.00015861994785439708
406.0,48,-0.0003564395007894749
406.0,49,-6.806125301203071e-06
406.0,50,-2.1686099573110992e-05
406.0,51,-0.00018888372911631364
406.0,52,-6.729019225157273e-06
406.0,53,-0.00038789885956067537
406.0,54,0.0007641499589255839
406.0,55,0.0001914566548167086
406.0,56,-6.625074425205892e-05
406.0,57,-0.0001644718673725719
406.0,58,0.008468080560341762
407.0,1,0.0001668478202216645
407.0,2,4.892120337840819e-06
407.0,3,4.993677354632478e-06
407.0,4,1.78781812792488e-06
407.0,5,5.6359481406868694e-05
407.0,6,-3.777881367559675e-06
407.0,7,-1.241210394770624e-05
407.0,8,-4.308600622745104e-06
407.0,9,-8.940891723651778e-06
407.0,10,8.365447919116798e-06
407.0,11,-1.9996537722673107e-05
407.0,12,-0.00010630313920259596
407.0,13,-0.00025647222155799905
407.0,14,0.004023396627411329
407.0,15,0.003496496609434306
407.0,16,0.0020449548085740422
407.0,17,0.0007071274684950404
407.0,18,0.00044818943971014936
407.0,19,0.00016234666334175222
407.0,20,-0.00013847933487260263
407.0,21,-0.0004142764130125931
407.0,22,0.0008895737210972563
407.0,23,0.0007561118145168697
407.0,24,0.0005635465325996034
407.0,25,0.00038684734793191847
407.0,26,9.447856190681649e-05
407.0,27,-0.00013251080751790293
407.0,28,0.0009724693102057884
407.0,29,0.0007512318141085077
407.0,30,0.00033237535726958007
407.0,31,4.2697947787654825e-05
407.0,32,-2.3687637275307488e-05
407.0,33,-1.3269861068078149e-05
407.0,34,-0.0001577460411859958
407.0,35,-0.00027269412372881157
407.0,36,-1.987780848883439e-07
407.0,37,1.5503184269579708e-05
407.0,38,2.209403873991798e-05
407.0,39,-1.4456601440602627e-05
407.0,40,-7.024855765215142e-06
407.0,41,0.00016476222074241273
407.0,42,8.793584195544067e-06
407.0,43,7.262618007613833e-05
407.0,44,9.64796663667546e-05
407.0,45,-0.0001515868196979372
407.0,46,9.026700821666843e-06
407.0,47,-8.451493116871058e-05
407.0,48,-0.0001899160081895531
407.0,49,-3.6263929207753336e-06
407.0,50,-1.1554681046837332e-05
407.0,51,-0.00010063998000800305
407.0,52,-3.5853157194959485e-06
407.0,53,-0.00020667807356293048
407.0,54,0.0004071500179093716
407.0,55,0.00010201083318001125
407.0,56,-3.529935986011081e-05
407.0,57,-8.763297120995292e-05
407.0,58,0.004511913891449562
408.0,1,0.00011494740604967439
408.0,2,3.3703773759842054e-06
408.0,3,3.4403254791176212e-06
408.0,4,1.2317428751672513e-06
408.0,5,3.8828055293711695e-05
408.0,6,-2.6026927902304078e-06
408.0,7,-8.551134307867443e-06
408.0,8,-2.9683300952865682e-06
408.0,9,-6.159700872580613e-06
408.0,10,5.763204461284218e-06
408.0,11,-1.3776356685174221e-05
408.0,12,-7.323602159620716e-05
408.0,13,-0.0001766928121527127
408.0,14,0.0027718597835383447
408.0,15,0.002408859746480212
408.0,16,0.0014088414522585022
408.0,17,0.0004871650673131828
408.0,18,0.00030877351023447986
408.0,19,0.00011184631246186079
408.0,20,-9.540328149027818e-05
408.0,21,-0.0002854095863195074
408.0,22,0.0006128587078444925
408.0,23,0.0005209120906701232
408.0,24,0.0003882470785781437
408.0,25,0.00026651272367473374
408.0,26,6.508957202940026e-05
408.0,27,-9.129141744980322e-05
408.0,28,0.0006699683007371259
408.0,29,0.0005175499793325769
408.0,30,0.00022898516149332085
408.0,31,2.941613755851623e-05
408.0,32,-1.6319251950416826e-05
408.0,33,-9.14205428898199e-06
408.0,34,-0.00010867673336837617
408.0,35,-0.00018786850977234548
408.0,36,-1.370253242602929e-07
408.0,37,1.0680662849748964e-05
408.0,38,1.5221348283791242e-05
408.0,39,-9.959664883900773e-06
408.0,40,-4.83963805742573e-06
408.0,41,0.00011351053105739279
408.0,42,6.058223645478854e-06
408.0,43,5.0034679050573416e-05
408.0,44,6.646822518910827e-05
408.0,45,-0.00010443354618958496
408.0,46,6.218811027916844e-06
408.0,47,-5.822529592209671e-05
408.0,48,-0.00013083981827216023
408.0,49,-2.4983453511499784e-06
408.0,50,-7.960438868703043e-06
408.0,51,-6.933445766808294e-05
408.0,52,-2.470049545815886e-06
408.0,53,-0.00014238784058696118
408.0,54,0.0002805000370115228
408.0,55,7.027886305311164e-05
408.0,56,-2.4318986860362004e-05
408.0,57,-6.037345719949564e-05
408.0,58,0.0031084166684324393
409.0,1,8.708140984194402e-05
409.0,2,2.5533333420501467e-06
409.0,3,2.6063108699145515e-06
409.0,4,9.331771066202689e-07
409.0,5,2.9415208333453196e-05
409.0,6,-1.9717198866245327e-06
409.0,7,-6.478130547575533e-06
409.0,8,-2.2487223684547745e-06
409.0,9,-4.666443855313675e-06
409.0,10,4.366028489797773e-06
409.0,11,-1.0436660856797968e-05
409.0,12,-5.5481863104825e-05
409.0,13,-0.00013385822811997912
409.0,14,0.0020998936966906473
409.0,15,0.001824893650278557
409.0,16,0.0010673040821138804
409.0,17,0.0003690644490317613
409.0,18,0.0002339193201925656
409.0,19,8.473203125966225e-05
409.0,20,-7.227519979086866e-05
409.0,21,-0.00021621934564169666
409.0,22,0.00046428688914592297
409.0,23,0.00039463036027744615
409.0,24,0.0002941265667142394
409.0,25,0.00020190353171818434
409.0,26,4.931025014477592e-05
409.0,27,-6.916019961077842e-05
409.0,28,0.0005075516556240647
409.0,29,0.00039208322684139316
409.0,30,0.0001734736451380539
409.0,31,2.2284963744232326e-05
409.0,32,-1.2363071805980612e-05
409.0,33,-6.925782957353729e-06
409.0,34,-8.233079917158616e-05
409.0,35,-0.00014232455933445114
409.0,36,-1.0386656382954809e-07
409.0,37,8.091390606908296e-06
409.0,38,1.1531313663767343e-05
409.0,39,-7.545202227459162e-06
409.0,40,-3.6663679933896474e-06
409.0,41,8.599284445165946e-05
409.0,42,4.58957320794629e-06
409.0,43,3.790501619238703e-05
409.0,44,5.035470048055701e-05
409.0,45,-7.911635099353467e-05
409.0,46,4.711219250800963e-06
409.0,47,-4.4110056315731907e-05
409.0,48,-9.912105932099236e-05
409.0,49,-1.8926823959018771e-06
409.0,50,-6.030643998233389e-06
409.0,51,-5.2526122634908804e-05
409.0,52,-1.8712489498501013e-06
409.0,53,-0.00010786959383708173
409.0,54,0.00021250004637677892
409.0,55,5.3241563621930324e-05
409.0,56,-1.842348413004542e-05
409.0,57,-4.5737476108322566e-05
409.0,58,0.0023548611124493187
410.0,1,7.280008586341628e-05
410.0,2,2.1345978947019795e-06
410.0,3,2.178878300833331e-06
410.0,4,7.80161295065496e-07
410.0,5,2.459112393562386e-05
410.0,6,-1.6483466517475255e-06
410.0,7,-5.415716153822246e-06
410.0,8,-1.879923686770522e-06
410.0,9,-3.901149549823943e-06
410.0,10,3.6499765908183873e-06
410.0,11,-8.725066146466334e-06
410.0,12,-4.63828562451863e-05
410.0,13,-0.00011190550298136277
410.0,14,0.0017555110789249453
410.0,15,0.0015256110281253723
410.0,16,0.0008922661810000093
410.0,17,0.0003085378820728101
410.0,18,0.00019555654792428653
410.0,19,7.083596266800855e-05
410.0,20,-6.042205821800845e-05
410.0,21,-0.0001807593481345066
410.0,22,0.0003881438322876356
410.0,23,0.0003299109736915081
410.0,24,0.0002458898045469806
410.0,25,0.00016879132187858537
410.0,26,4.122334838116759e-05
410.0,27,-5.7817949694962894e-05
410.0,28,0.0004243131269519099
410.0,29,0.0003277815182152749
410.0,30,0.0001450239921644885
410.0,31,1.8630236919488164e-05
410.0,32,-1.0335529434423518e-05
410.0,33,-5.789944248616815e-06
410.0,34,-6.882850921238909e-05
410.0,35,-0.00011898328626960093
410.0,36,-8.68713665708262e-08
410.0,37,6.764389039854427e-06
410.0,38,9.640171160127593e-06
410.0,39,-6.307790081520596e-06
410.0,40,-3.065067627675591e-06
410.0,41,7.18900296699539e-05
410.0,42,3.836889640792406e-06
410.0,43,3.1688564945505476e-05
410.0,44,4.209651941223801e-05
410.0,45,-6.614128783242574e-05
410.0,46,3.938578491599363e-06
410.0,47,-3.6875996379920236e-05
410.0,48,-8.28651956943937e-05
410.0,49,-1.582280208657198e-06
410.0,50,-5.041623938995882e-06
410.0,51,-4.391185052400084e-05
410.0,52,-1.5643636599955204e-06
410.0,53,-9.017899198693924e-05
410.0,54,0.00017765005077005256
410.0,55,4.45099476478596e-05
410.0,56,-1.540203877614177e-05
410.0,57,-3.823653561006323e-05
410.0,58,0.001968663890007806
411.0,1,7.280008586341628e-05
411.0,2,2.1345978947019795e-06
411.0,3,2.178878300833331e-06
411.0,4,7.80161295065496e-07
411.0,5,2.459112393562386e-05
411.0,6,-1.6483466517475255e-06
411.0,7,-5.415716153822246e-06
411.0,8,-1.879923686770522e-06
411.0,9,-3.901149549823943e-06
411.0,10,3.6499765908183873e-06
411.0,11,-8.725066146466334e-06
411.0,12,-4.63828562451863e-05
411.0,13,-0.00011190550298136277
411.0,14,0.0017555110789249453
411.0,15,0.0015256110281253723
411.0,16,0.0008922661810000093
411.0,17,0.0003085378820728101
411.0,18,0.00019555654792428653
411.0,19,7.083596266800855e-05
411.0,20,-6.042205821800845e-05
411.0,21,-0.0001807593481345066
411.0,22,0.0003881438322876356
411.0,23,0.0003299109736915081
411.0,24,0.0002458898045469806
411.0,25,0.00016879132187858537
411.0,26,4.122334838116759e-05
411.0,27,-5.7817949694962894e-05
411.0,28,0.0004243131269519099
411.0,29,0.0003277815182152749
411.0,30,0.0001450239921644885
411.0,31,1.8630236919488164e-05
411.0,32,-1.0335529434423518e-05
411.0,33,-5.789944248616815e-06
411.0,34,-6.882850921238909e-05
411.0,35,-0.00011898328626960093
411.0,36,-8.68713665708262e-08
411.0,37,6.764389039854427e-06
411.0,38,9.640171160127593e-06
411.0,39,-6.307790081520596e-06
411.0,40,-3.065067627675591e-06
411.0,41,7.18900296699539e-05
411.0,42,3.836889640792406e-06
411.0,43,3.1688564945505476e-05
411.0,44,4.209651941223801e-05
411.0,45,-6.614128783242574e-05
411.0,46,3.938578491599363e-06
411.0,47,-3.6875996379920236e-05
411.0,48,-8.28651956943937e-05
411.0,49,-1.582280208657198e-06
411.0,50,-5.041623938995882e-06
411.0,51,-4.391185052400084e-05
411.0,52,-1.5643636599955204e-06
411.0,53,-9.017899198693924e-05
411.0,54,0.00017765005077005256
411.0,55,4.45099476478596e-05
411.0,56,-1.540203877614177e-05
411.0,57,-3.823653561006323e-05
411.0,58,0.001968663890007806
412.0,1,9.021633451990053e-05
412.0,2,2.6452508389644568e-06
412.0,3,2.7001375227329725e-06
412.0,4,9.667658525861203e-07
412.0,5,3.0474153653994615e-05
412.0,6,-2.0427042953769114e-06
412.0,7,-6.711343466820159e-06
412.0,8,-2.3296782061556197e-06
412.0,9,-4.834435279300086e-06
412.0,10,4.523210697389028e-06
412.0,11,-1.0812376705354506e-05
412.0,12,-5.747920600688577e-05
412.0,13,-0.0001386771189168914
412.0,14,0.0021754898812632187
412.0,15,0.0018905898358573703
412.0,16,0.001105727036132109
412.0,17,0.0003823507685985994
412.0,18,0.0002423404165577391
412.0,19,8.778238783541822e-05
412.0,20,-7.487710894823927e-05
412.0,21,-0.00022400324762264845
412.0,22,0.0004810012187239824
412.0,23,0.00040883705491931546
412.0,24,0.00030471512428038676
412.0,25,0.00020917206569554686
412.0,26,5.10854237771398e-05
412.0,27,-7.164996170539072e-05
412.0,28,0.0005258235279783421
412.0,29,0.0004061982362669432
412.0,30,0.00017971869082345456
412.0,31,2.308722082611918e-05
412.0,32,-1.280814207762191e-05
412.0,33,-7.175113442606642e-06
412.0,34,-8.529471661938874e-05
412.0,35,-0.00014744825358465954
412.0,36,-1.0759707546509494e-07
412.0,37,8.382683682347572e-06
412.0,38,1.194644253139633e-05
412.0,39,-7.816829280224325e-06
412.0,40,-3.7983608141042e-06
412.0,41,8.908858423975346e-05
412.0,42,4.75479640688786e-06
412.0,43,3.9269603154151454e-05
412.0,44,5.216747197115548e-05
412.0,45,-8.19645355237594e-05
412.0,46,4.8808233227100114e-06
412.0,47,-4.569802073033731e-05
412.0,48,-0.00010268941966490529
412.0,49,-1.9608194696018056e-06
412.0,50,-6.2477459424984225e-06
412.0,51,-5.441706037223537e-05
412.0,52,-1.9386140151192475e-06
412.0,53,-0.00011175289664076077
412.0,54,0.00022015004536926608
412.0,55,5.5158259809699006e-05
412.0,56,-1.9086728210415084e-05
412.0,57,-4.738402400252877e-05
412.0,58,0.0024396361124974417
413.0,1,0.00012539715418786416
413.0,2,3.676768707523429e-06
413.0,3,3.753080918546478e-06
413.0,4,1.3437046306159626e-06
413.0,5,4.235787274610517e-05
413.0,6,-2.8393078094494957e-06
413.0,7,-9.328510733896279e-06
413.0,8,-3.2381831255578392e-06
413.0,9,-6.71967221392951e-06
413.0,10,6.2871458256065815e-06
413.0,11,-1.5028742335507464e-05
413.0,12,-7.989383072870667e-05
413.0,13,-0.0001927557807730792
413.0,14,0.003023847066937723
413.0,15,0.002627847033581134
413.0,16,0.0015369179665794875
413.0,17,0.0005314527991258522
413.0,18,0.0003368438315612639
413.0,19,0.00012201416816273467
413.0,20,-0.00010407631226971651
413.0,21,-0.0003113559269743628
413.0,22,0.0006685731399643304
413.0,23,0.0005682677396826873
413.0,24,0.0004235422706055678
413.0,25,0.00029074117115344354
413.0,26,7.1006818071019e-05
413.0,27,-9.959062377069914e-05
413.0,28,0.0007308745435828806
413.0,29,0.0005646000124819837
413.0,30,0.0002498019797253073
413.0,31,3.209032762208043e-05
413.0,32,-1.7802819481909743e-05
413.0,33,-9.973156204643622e-06
413.0,34,-0.00011855645932005028
413.0,35,-0.0002049474919183543
413.0,36,-1.494592247656667e-07
413.0,37,1.165164015893008e-05
413.0,38,1.6605111380326983e-05
413.0,39,-1.0865088363608723e-05
413.0,40,-5.2796145899588325e-06
413.0,41,0.00012382966334556253
413.0,42,6.608967455628598e-06
413.0,43,5.4583303083973035e-05
413.0,44,7.25107971192539e-05
413.0,45,-0.00011392749409095703
413.0,46,6.784157957039219e-06
413.0,47,-6.351851094731352e-05
413.0,48,-0.0001427343530389703
413.0,49,-2.725468996220727e-06
413.0,50,-8.684111855419599e-06
413.0,51,-7.563758311172081e-05
413.0,52,-2.6945997767377966e-06
413.0,53,-0.00015533218293179753
413.0,54,0.00030600003330574186
413.0,55,7.666785033236362e-05
413.0,56,-2.6529800286656862e-05
413.0,57,-6.586195001854723e-05
413.0,58,0.0033910000019259836
414.0,1,0.00018426406589153486
414.0,2,5.402772051449359e-06
414.0,3,5.514936311452755e-06
414.0,4,1.9744199159064477e-06
414.0,5,6.224251005406075e-05
414.0,6,-4.172240236287447e-06
414.0,7,-1.3707731368831927e-05
414.0,8,-4.758356043496086e-06
414.0,9,-9.874177180569679e-06
414.0,10,9.238684572851757e-06
414.0,11,-2.2083846343702808e-05
414.0,12,-0.00011739948691461418
414.0,13,-0.0002832438348315334
414.0,14,0.00444337543539703
414.0,15,0.003861475424130083
414.0,16,0.002258415667214542
414.0,17,0.0007809403547295689
414.0,18,0.0004949733087582667
414.0,19,0.00017929309020748947
414.0,20,-0.00015293438656837076
414.0,21,-0.0004575203152221723
414.0,22,0.0009824311082675546
414.0,23,0.0008350378965291534
414.0,24,0.0006223718528672222
414.0,25,0.0004272280951109356
414.0,26,0.00010434063957735608
414.0,27,-0.0001463428170238311
414.0,28,0.0010739797175364056
414.0,29,0.0008296485387146798
414.0,30,0.0003670700532032572
414.0,31,4.715493090102644e-05
414.0,32,-2.61602497645182e-05
414.0,33,-1.4655031391634842e-05
414.0,34,-0.00017421225285768388
414.0,35,-0.00030115909601439864
414.0,36,-2.1949948448898678e-07
414.0,37,1.71214803935557e-05
414.0,38,2.4400310885693298e-05
414.0,39,-1.5965640527514655e-05
414.0,40,-7.758150707570976e-06
414.0,41,0.00018196077402857737
414.0,42,9.711490255758843e-06
414.0,43,8.020722141993294e-05
414.0,44,0.00010655062004256186
414.0,45,-0.0001674100653709561
414.0,46,9.968945739096e-06
414.0,47,-9.333695669299978e-05
414.0,48,-0.00020974023324758136
414.0,49,-4.004932432006683e-06
414.0,50,-1.2760802441010859e-05
414.0,51,-0.00011114518853989663
414.0,52,-3.959566125133174e-06
414.0,53,-0.00022825197695091782
414.0,54,0.00044965001119223557
414.0,55,0.00011265914529133939
414.0,56,-3.8984048631624774e-05
414.0,57,-9.678045899011926e-05
414.0,58,0.004982886113938018
415.0,1,0.000316975851810376
415.0,2,9.293935601775335e-06
415.0,3,9.48692902254999e-06
415.0,4,3.3963198988893503e-06
415.0,5,0.00010707118616271424
415.0,6,-7.177257312244714e-06
415.0,7,-2.35804125378793e-05
415.0,8,-8.18549418565278e-06
415.0,9,-1.6985811806801633e-05
415.0,10,1.5892753064080522e-05
415.0,11,-3.7989134087526765e-05
415.0,12,-0.00020195365230362436
415.0,13,-0.0004872435225513076
415.0,14,0.007643613963746706
415.0,15,0.006642614006293108
415.0,16,0.003884987417173434
415.0,17,0.0013433945472392957
415.0,18,0.0008514663917463969
415.0,19,0.0003084248663825747
415.0,20,-0.00026308188245725893
415.0,21,-0.000787038855603918
415.0,22,0.0016900044000234845
415.0,23,0.0014364546430841436
415.0,24,0.0010706207944187111
415.0,25,0.0007349293954623988
415.0,26,0.00017948967606077698
415.0,27,-0.00025174272435705134
415.0,28,0.00184748903421357
415.0,29,0.0014271839935412669
415.0,30,0.0006314436306654017
415.0,31,8.111714060874645e-05
415.0,32,-4.5001556618340346e-05
415.0,33,-2.5210031558809105e-05
415.0,34,-0.00029968479448511657
415.0,35,-0.0005180621949577651
415.0,36,-3.7738779632328073e-07
415.0,37,2.9452899876569807e-05
415.0,38,4.197410621445447e-05
415.0,39,-2.746451814194101e-05
415.0,40,-1.3345861746203828e-05
415.0,41,0.0003130137474527328
415.0,42,1.670593299617742e-05
415.0,43,0.000137974762847409
415.0,44,0.00018329128932760813
415.0,45,-0.0002879831932864493
415.0,46,1.7148852186836772e-05
415.0,47,-0.00016056079357909422
415.0,48,-0.00036080083040347714
415.0,49,-6.889404016969727e-06
415.0,50,-2.195144622304168e-05
415.0,51,-0.00019119487487064305
415.0,52,-6.811354319111575e-06
415.0,53,-0.00039264511818805565
415.0,54,0.0007734999573251077
415.0,55,0.0001937992834764738
415.0,56,-6.706137572001802e-05
415.0,57,-0.00016648431462713253
415.0,58,0.008571694449288552
416.0,1,0.0004179900680128866
416.0,2,1.2255711963385896e-05
416.0,3,1.2510230201891558e-05
416.0,4,4.478602220714087e-06
416.0,5,0.00014119274920157458
416.0,6,-9.464542312309774e-06
416.0,7,-3.109505189426389e-05
416.0,8,-1.0794078245385233e-05
416.0,9,-2.239886666432792e-05
416.0,10,2.0957533060036832e-05
416.0,11,-5.009551845611601e-05
416.0,12,-0.00026631246307409664
416.0,13,-0.0006425188717976491
416.0,14,0.010079491066460054
416.0,15,0.008759491151753026
416.0,16,0.005123060407433184
